,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,z_score,anomaly
12212,12213,2012-05-29,2,1,5,1,0,2,1,1,0.7,0.6667,0.79,0.194,1,13,14,-1.0237982571148634,False
12213,12214,2012-05-29,2,1,5,2,0,2,1,1,0.68,0.6364,0.83,0.1343,0,8,8,-1.0625027111511907,False
12214,12215,2012-05-29,2,1,5,3,0,2,1,1,0.68,0.6364,0.79,0.2836,1,2,3,-1.09475642284813,False
12215,12216,2012-05-29,2,1,5,4,0,2,1,1,0.66,0.6061,0.78,0.2239,0,5,5,-1.0818549381693543,False
12216,12217,2012-05-29,2,1,5,5,0,2,1,1,0.66,0.6061,0.78,0.2239,1,32,33,-0.9012341526664935,False
12217,12218,2012-05-29,2,1,5,6,0,2,1,1,0.66,0.6061,0.78,0.2239,9,145,154,-0.12069432960055976,False
12218,12219,2012-05-29,2,1,5,7,0,2,1,1,0.66,0.6061,0.78,0.2239,19,431,450,1.7887254028582533,False
12219,12220,2012-05-29,2,1,5,8,0,2,1,1,0.7,0.6667,0.74,0.194,46,588,634,2.9756619933056236,False
12220,12221,2012-05-29,2,1,5,9,0,2,1,1,0.72,0.6818,0.7,0.2537,26,231,257,0.5437321313563921,False
12221,12222,2012-05-29,2,1,5,10,0,2,1,1,0.74,0.697,0.7,0.2985,67,116,183,0.06637719824168883,False
12222,12223,2012-05-29,2,1,5,11,0,2,1,1,0.76,0.7121,0.62,0.2985,50,147,197,0.15668759099311919,False
12223,12224,2012-05-29,2,1,5,12,0,2,1,1,0.8,0.7576,0.55,0.3284,56,181,237,0.4147172845686345,False
12224,12225,2012-05-29,2,1,5,13,0,2,1,1,0.82,0.7727,0.52,0.3881,63,176,239,0.42761876924741027,False
12225,12226,2012-05-29,2,1,5,14,0,2,1,1,0.82,0.7727,0.52,0.4179,80,158,238,0.42116802690802235,False
12226,12227,2012-05-29,2,1,5,15,0,2,1,1,0.82,0.7727,0.49,0.3881,71,185,256,0.5372813890170043,False
12227,12228,2012-05-29,2,1,5,16,0,2,1,1,0.82,0.7727,0.49,0.4925,73,320,393,1.4210330895131442,False
12230,12231,2012-05-29,2,1,5,19,0,2,1,1,0.78,0.7121,0.52,0.3582,69,457,526,2.2789818206517323,False
12231,12232,2012-05-29,2,1,5,20,0,2,1,3,0.7,0.6515,0.61,0.5224,36,168,204,0.20184278736883438,False
12232,12233,2012-05-29,2,1,5,21,0,2,1,3,0.6,0.5455,0.88,0.4478,3,68,71,-0.656105943769754,False
12233,12234,2012-05-29,2,1,5,22,0,2,1,2,0.62,0.5606,0.88,0.0896,2,53,55,-0.7593178211999602,False
12234,12235,2012-05-29,2,1,5,23,0,2,1,3,0.62,0.5455,0.94,0.0,10,40,50,-0.7915715328968995,False
12235,12236,2012-05-30,2,1,5,0,0,3,1,3,0.64,0.5758,0.89,0.1045,4,32,36,-0.8818819256483299,False
12236,12237,2012-05-30,2,1,5,1,0,3,1,3,0.64,0.5758,0.89,0.194,0,4,4,-1.088305680508742,False
12237,12238,2012-05-30,2,1,5,2,0,3,1,3,0.62,0.5455,0.94,0.0896,1,4,5,-1.0818549381693543,False
12238,12239,2012-05-30,2,1,5,3,0,3,1,3,0.62,0.5606,0.88,0.1343,0,5,5,-1.0818549381693543,False
12239,12240,2012-05-30,2,1,5,4,0,3,1,2,0.62,0.5606,0.88,0.1343,0,6,6,-1.0754041958299663,False
12240,12241,2012-05-30,2,1,5,5,0,3,1,2,0.62,0.5909,0.78,0.1343,1,40,41,-0.8496282139513904,False
12241,12242,2012-05-30,2,1,5,6,0,3,1,2,0.6,0.5758,0.78,0.1045,5,139,144,-0.18520175299443858,False
12242,12243,2012-05-30,2,1,5,7,0,3,1,3,0.6,0.5758,0.78,0.194,14,469,483,2.0015999000580535,False
12244,12245,2012-05-30,2,1,5,9,0,3,1,2,0.62,0.6061,0.69,0.194,23,282,305,0.8533677636470105,False
12245,12246,2012-05-30,2,1,5,10,0,3,1,2,0.62,0.6061,0.69,0.2836,39,138,177,0.02767274420536154,False
12246,12247,2012-05-30,2,1,5,11,0,3,1,2,0.66,0.6212,0.65,0.194,53,155,208,0.2276457567263859,False
12247,12248,2012-05-30,2,1,5,12,0,3,1,1,0.7,0.6515,0.54,0.0,33,220,253,0.5179291619988406,False
12248,12249,2012-05-30,2,1,5,13,0,3,1,1,0.7,0.6515,0.51,0.0,53,236,289,0.7501558862168044,False
12249,12250,2012-05-30,2,1,5,14,0,3,1,1,0.72,0.6515,0.42,0.1343,44,208,252,0.5114784196594527,False
12250,12251,2012-05-30,2,1,5,15,0,3,1,1,0.72,0.6667,0.51,0.1343,54,221,275,0.659845493465374,False
12251,12252,2012-05-30,2,1,5,16,0,3,1,1,0.72,0.6667,0.51,0.1642,46,352,398,1.4532868012100835,False
12254,12255,2012-05-30,2,1,5,19,0,3,1,1,0.72,0.6667,0.54,0.1642,50,506,556,2.4725040908333686,False
12255,12256,2012-05-30,2,1,5,20,0,3,1,2,0.54,0.5152,0.6,0.1343,57,374,431,1.6661612984098835,False
12256,12257,2012-05-30,2,1,5,21,0,3,1,1,0.68,0.6364,0.57,0.1045,41,263,304,0.8469170213076226,False
12257,12258,2012-05-30,2,1,5,22,0,3,1,1,0.66,0.6212,0.69,0.1045,26,191,217,0.28570243778087684,False
12258,12259,2012-05-30,2,1,5,23,0,3,1,1,0.66,0.6212,0.65,0.1045,39,121,160,-0.08198987556423246,False
12259,12260,2012-05-31,2,1,5,0,0,4,1,1,0.64,0.6061,0.69,0.1343,13,48,61,-0.7206133671636328,False
12260,12261,2012-05-31,2,1,5,1,0,4,1,1,0.64,0.6061,0.69,0.0896,4,22,26,-0.9463893490422087,False
12261,12262,2012-05-31,2,1,5,2,0,4,1,1,0.64,0.6061,0.65,0.0896,6,8,14,-1.0237982571148634,False
12262,12263,2012-05-31,2,1,5,3,0,4,1,1,0.62,0.6061,0.69,0.0896,0,8,8,-1.0625027111511907,False
12263,12264,2012-05-31,2,1,5,4,0,4,1,1,0.62,0.6061,0.69,0.0,0,8,8,-1.0625027111511907,False
12264,12265,2012-05-31,2,1,5,5,0,4,1,1,0.62,0.6061,0.69,0.2537,1,32,33,-0.9012341526664935,False
12265,12266,2012-05-31,2,1,5,6,0,4,1,1,0.6,0.5909,0.73,0.2239,7,171,178,0.03412348654474942,False
12266,12267,2012-05-31,2,1,5,7,0,4,1,1,0.6,0.6061,0.64,0.2836,18,489,507,2.1564177162033626,False
12268,12269,2012-05-31,2,1,5,9,0,4,1,1,0.66,0.6212,0.47,0.2537,47,264,311,0.8920722176833378,False
12269,12270,2012-05-31,2,1,5,10,0,4,1,1,0.7,0.6364,0.39,0.3881,65,155,220,0.3050546647990405,False
12270,12271,2012-05-31,2,1,5,11,0,4,1,1,0.72,0.6515,0.37,0.2836,65,153,218,0.2921531801202647,False
12271,12272,2012-05-31,2,1,5,12,0,4,1,1,0.72,0.6515,0.37,0.194,62,230,292,0.769508113234968,False
12272,12273,2012-05-31,2,1,5,13,0,4,1,1,0.74,0.6515,0.35,0.1343,77,216,293,0.775958855574356,False
12273,12274,2012-05-31,2,1,5,14,0,4,1,1,0.76,0.6667,0.31,0.194,61,193,254,0.5243799043382285,False
12274,12275,2012-05-31,2,1,5,15,0,4,1,1,0.76,0.6667,0.33,0.2985,81,209,290,0.7566066285561922,False
12275,12276,2012-05-31,2,1,5,16,0,4,1,1,0.76,0.6667,0.33,0.2836,103,384,487,2.0274028694156048,False
12278,12279,2012-05-31,2,1,5,19,0,4,1,1,0.72,0.6515,0.34,0.1642,104,487,591,2.6982800727119445,False
12279,12280,2012-05-31,2,1,5,20,0,4,1,1,0.68,0.6364,0.44,0.1642,88,391,479,1.9757969307005019,False
12280,12281,2012-05-31,2,1,5,21,0,4,1,1,0.68,0.6364,0.44,0.1642,41,318,359,1.2017078499739562,False
12281,12282,2012-05-31,2,1,5,22,0,4,1,1,0.66,0.6212,0.5,0.1642,43,221,264,0.5888873277321073,False
12282,12283,2012-05-31,2,1,5,23,0,4,1,1,0.66,0.6212,0.54,0.2239,26,114,140,-0.2110047223519901,False
12283,12284,2012-06-01,2,1,6,0,0,5,1,1,0.66,0.6212,0.5,0.2537,10,76,86,-0.5593448086789358,False
12284,12285,2012-06-01,2,1,6,1,0,5,1,1,0.64,0.6212,0.53,0.2239,0,34,34,-0.8947834103271056,False
12285,12286,2012-06-01,2,1,6,2,0,5,1,1,0.64,0.6212,0.57,0.2239,3,13,16,-1.0108967724360876,False
12286,12287,2012-06-01,2,1,6,3,0,5,1,2,0.62,0.5909,0.73,0.0896,0,4,4,-1.088305680508742,False
12287,12288,2012-06-01,2,1,6,4,0,5,1,2,0.62,0.5909,0.73,0.0896,1,5,6,-1.0754041958299663,False
12288,12289,2012-06-01,2,1,6,5,0,5,1,2,0.62,0.5909,0.78,0.0896,4,41,45,-0.823825244593839,False
12289,12290,2012-06-01,2,1,6,6,0,5,1,3,0.62,0.5606,0.88,0.1343,5,136,141,-0.20455398001260222,False
12290,12291,2012-06-01,2,1,6,7,0,5,1,2,0.64,0.5758,0.89,0.194,33,369,402,1.4790897705676351,False
12292,12293,2012-06-01,2,1,6,9,0,5,1,2,0.64,0.5758,0.83,0.2239,24,274,298,0.8082125672712953,False
12293,12294,2012-06-01,2,1,6,10,0,5,1,2,0.66,0.6061,0.78,0.2836,49,155,204,0.20184278736883438,False
12294,12295,2012-06-01,2,1,6,11,0,5,1,2,0.7,0.6667,0.74,0.2836,42,193,235,0.4018157998898587,False
12295,12296,2012-06-01,2,1,6,12,0,5,1,2,0.7,0.6667,0.74,0.3582,72,238,310,0.8856214753439499,False
12296,12297,2012-06-01,2,1,6,13,0,5,1,1,0.72,0.6818,0.7,0.2985,76,240,316,0.9243259293802772,False
12297,12298,2012-06-01,2,1,6,14,0,5,1,3,0.72,0.6818,0.66,0.2836,55,199,254,0.5243799043382285,False
12298,12299,2012-06-01,2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,45,213,258,0.55018287369578,False
12299,12300,2012-06-01,2,1,6,16,0,5,1,3,0.74,0.6818,0.58,0.4478,36,186,222,0.31795614947781625,False
12300,12301,2012-06-01,2,1,6,17,0,5,1,3,0.7,0.6515,0.7,0.2537,25,202,227,0.35020986117475567,False
12301,12302,2012-06-01,2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,10,100,110,-0.40452699253362656,False
12302,12303,2012-06-01,2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,4,41,45,-0.823825244593839,False
12303,12304,2012-06-01,2,1,6,20,0,5,1,3,0.62,0.5455,0.94,0.2537,1,38,39,-0.8625296986301663,False
12304,12305,2012-06-01,2,1,6,21,0,5,1,3,0.64,0.5909,0.78,0.2537,12,73,85,-0.5657955510183237,False
12305,12306,2012-06-01,2,1,6,22,0,5,1,3,0.6,0.5455,0.88,0.1343,1,22,23,-0.9657415760603724,False
12306,12307,2012-06-01,2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,6,67,73,-0.6432044590909782,False
12307,12308,2012-06-02,2,1,6,0,0,6,0,2,0.56,0.5303,0.83,0.1343,5,81,86,-0.5593448086789358,False
12308,12309,2012-06-02,2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,15,61,76,-0.6238522320728146,False
12309,12310,2012-06-02,2,1,6,2,0,6,0,2,0.54,0.5152,0.88,0.0,3,38,41,-0.8496282139513904,False
12310,12311,2012-06-02,2,1,6,3,0,6,0,1,0.56,0.5303,0.73,0.2537,8,18,26,-0.9463893490422087,False
12311,12312,2012-06-02,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.2836,2,11,13,-1.0302489994542512,False
12312,12313,2012-06-02,2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,1,11,12,-1.036699741793639,False
12313,12314,2012-06-02,2,1,6,6,0,6,0,2,0.5,0.4848,0.77,0.194,5,31,36,-0.8818819256483299,False
12314,12315,2012-06-02,2,1,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,9,77,86,-0.5593448086789358,False
12315,12316,2012-06-02,2,1,6,8,0,6,0,1,0.54,0.5152,0.64,0.1642,30,180,210,0.24054724140516165,False
12316,12317,2012-06-02,2,1,6,9,0,6,0,1,0.56,0.5303,0.6,0.2537,89,243,332,1.0275378068104832,False
12317,12318,2012-06-02,2,1,6,10,0,6,0,1,0.6,0.6212,0.53,0.2985,145,348,493,2.066107323451932,False
12318,12319,2012-06-02,2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,179,357,536,2.343489244045611,False
12324,12325,2012-06-02,2,1,6,17,0,6,0,1,0.64,0.6212,0.36,0.0,248,338,586,2.6660263610150055,False
12325,12326,2012-06-02,2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,171,341,512,2.188671427900302,False
12326,12327,2012-06-02,2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642,185,369,554,2.459602606154593,False
12327,12328,2012-06-02,2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,139,260,399,1.4597375435494715,False
12328,12329,2012-06-02,2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045,96,220,316,0.9243259293802772,False
12329,12330,2012-06-02,2,1,6,22,0,6,0,1,0.58,0.5455,0.46,0.1343,52,176,228,0.3566606035141435,False
12330,12331,2012-06-02,2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045,53,185,238,0.42116802690802235,False
12331,12332,2012-06-03,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,27,142,169,-0.02393319450974152,False
12332,12333,2012-06-03,2,1,6,1,0,0,0,1,0.54,0.5152,0.56,0.1343,21,100,121,-0.3335688268003599,False
12333,12334,2012-06-03,2,1,6,2,0,0,0,1,0.52,0.5,0.59,0.1045,22,67,89,-0.5399925816607721,False
12334,12335,2012-06-03,2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,16,34,50,-0.7915715328968995,False
12335,12336,2012-06-03,2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896,1,12,13,-1.0302489994542512,False
12336,12337,2012-06-03,2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0.0,1,11,12,-1.036699741793639,False
12337,12338,2012-06-03,2,1,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045,6,16,22,-0.9721923183997603,False
12338,12339,2012-06-03,2,1,6,7,0,0,0,1,0.5,0.4848,0.68,0.1045,6,29,35,-0.8883326679877178,False
12339,12340,2012-06-03,2,1,6,8,0,0,0,1,0.54,0.5152,0.6,0.0896,30,110,140,-0.2110047223519901,False
12340,12341,2012-06-03,2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.194,70,230,300,0.821114051950071,False
12341,12342,2012-06-03,2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239,127,277,404,1.4919912552464107,False
12342,12343,2012-06-03,2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537,199,312,511,2.182220685560914,False
12348,12349,2012-06-03,2,1,6,17,0,0,0,1,0.7,0.6364,0.34,0.2537,192,386,578,2.614420422299902,False
12349,12350,2012-06-03,2,1,6,18,0,0,0,1,0.7,0.6364,0.34,0.2537,153,343,496,2.085459550470096,False
12350,12351,2012-06-03,2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836,116,337,453,1.808077629876417,False
12351,12352,2012-06-03,2,1,6,20,0,0,0,1,0.66,0.6212,0.39,0.194,84,230,314,0.9114244447015014,False
12352,12353,2012-06-03,2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,66,180,246,0.4727739656231254,False
12353,12354,2012-06-03,2,1,6,22,0,0,0,1,0.62,0.6212,0.5,0.3881,61,165,226,0.3437591188353678,False
12354,12355,2012-06-03,2,1,6,23,0,0,0,1,0.58,0.5455,0.53,0.1045,26,82,108,-0.41742847721240234,False
12355,12356,2012-06-04,2,1,6,0,0,1,1,1,0.58,0.5455,0.53,0.0,11,38,49,-0.7980222752362874,False
12356,12357,2012-06-04,2,1,6,1,0,1,1,3,0.56,0.5303,0.6,0.1642,4,10,14,-1.0237982571148634,False
12357,12358,2012-06-04,2,1,6,2,0,1,1,1,0.56,0.5303,0.6,0.2239,1,10,11,-1.043150484133027,False
12358,12359,2012-06-04,2,1,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642,0,5,5,-1.0818549381693543,False
12359,12360,2012-06-04,2,1,6,4,0,1,1,1,0.54,0.5152,0.64,0.0896,2,6,8,-1.0625027111511907,False
12360,12361,2012-06-04,2,1,6,5,0,1,1,1,0.52,0.5,0.68,0.0,2,33,35,-0.8883326679877178,False
12361,12362,2012-06-04,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0.0,4,135,139,-0.217455464691378,False
12362,12363,2012-06-04,2,1,6,7,0,1,1,1,0.56,0.5303,0.6,0.2239,13,504,517,2.2209251395972416,False
12364,12365,2012-06-04,2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836,38,244,282,0.7050006898410892,False
12365,12366,2012-06-04,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,67,120,187,0.09218016759924036,False
12366,12367,2012-06-04,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,71,168,239,0.42761876924741027,False
12367,12368,2012-06-04,2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478,62,220,282,0.7050006898410892,False
12368,12369,2012-06-04,2,1,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582,85,189,274,0.6533947511259861,False
12369,12370,2012-06-04,2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,84,186,270,0.6275917817684346,False
12370,12371,2012-06-04,2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985,77,215,292,0.769508113234968,False
12371,12372,2012-06-04,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,73,375,448,1.7758239181794775,False
12375,12376,2012-06-04,2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,71,390,461,1.85968356859152,False
12376,12377,2012-06-04,2,1,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537,40,225,265,0.5953380700714952,False
12377,12378,2012-06-04,2,1,6,22,0,1,1,1,0.56,0.5303,0.52,0.2836,41,127,168,-0.030383936849129402,False
12378,12379,2012-06-04,2,1,6,23,0,1,1,1,0.58,0.5455,0.49,0.2985,8,78,86,-0.5593448086789358,False
12379,12380,2012-06-05,2,1,6,0,0,2,1,1,0.54,0.5152,0.68,0.4179,6,28,34,-0.8947834103271056,False
12380,12381,2012-06-05,2,1,6,1,0,2,1,2,0.52,0.5,0.77,0.3284,2,18,20,-0.985093803078536,False
12381,12382,2012-06-05,2,1,6,2,0,2,1,3,0.52,0.5,0.72,0.2985,0,8,8,-1.0625027111511907,False
12382,12383,2012-06-05,2,1,6,3,0,2,1,3,0.5,0.4848,0.82,0.194,0,5,5,-1.0818549381693543,False
12383,12384,2012-06-05,2,1,6,4,0,2,1,3,0.5,0.4848,0.82,0.194,1,4,5,-1.0818549381693543,False
12384,12385,2012-06-05,2,1,6,5,0,2,1,3,0.48,0.4697,0.82,0.1642,1,35,36,-0.8818819256483299,False
12385,12386,2012-06-05,2,1,6,6,0,2,1,1,0.48,0.4697,0.82,0.2537,7,177,184,0.07282794058107672,False
12386,12387,2012-06-05,2,1,6,7,0,2,1,1,0.48,0.4697,0.77,0.2985,29,540,569,2.5563637412454114,False
12388,12389,2012-06-05,2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537,50,285,335,1.0468900338286469,False
12389,12390,2012-06-05,2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,58,118,176,0.021222001865973658,False
12390,12391,2012-06-05,2,1,6,11,0,2,1,2,0.56,0.5303,0.56,0.194,65,162,227,0.35020986117475567,False
12391,12392,2012-06-05,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239,45,202,247,0.4792247079625133,False
12392,12393,2012-06-05,2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,66,201,267,0.6082395547502709,False
12393,12394,2012-06-05,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,82,194,276,0.6662962358047619,False
12394,12395,2012-06-05,2,1,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,54,218,272,0.6404932664472104,False
12395,12396,2012-06-05,2,1,6,16,0,2,1,1,0.6,0.6212,0.43,0.194,91,382,473,1.9370924766641746,False
12398,12399,2012-06-05,2,1,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537,68,445,513,2.19512217023969,False
12399,12400,2012-06-05,2,1,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239,44,371,415,1.5629494209796775,False
12400,12401,2012-06-05,2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,30,253,283,0.7114514321804771,False
12401,12402,2012-06-05,2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,22,171,193,0.13088462163556766,False
12402,12403,2012-06-05,2,1,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896,20,93,113,-0.3851747655154629,False
12403,12404,2012-06-06,2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896,3,46,49,-0.7980222752362874,False
12404,12405,2012-06-06,2,1,6,1,0,3,1,1,0.52,0.5,0.68,0.0,6,21,27,-0.9399386067028208,False
12405,12406,2012-06-06,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0.0,4,7,11,-1.043150484133027,False
12406,12407,2012-06-06,2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0.0,0,8,8,-1.0625027111511907,False
12407,12408,2012-06-06,2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045,3,7,10,-1.0496012264724148,False
12408,12409,2012-06-06,2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0.0,1,37,38,-0.8689804409695541,False
12409,12410,2012-06-06,2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0.0,7,165,172,-0.004580967491577873,False
12410,12411,2012-06-06,2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0.0,16,531,547,2.414447409778878,False
12412,12413,2012-06-06,2,1,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896,35,268,303,0.8404662789682347,False
12413,12414,2012-06-06,2,1,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896,55,148,203,0.1953920450294465,False
12414,12415,2012-06-06,2,1,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896,65,161,226,0.3437591188353678,False
12415,12416,2012-06-06,2,1,6,12,0,3,1,1,0.62,0.6212,0.38,0.0,80,235,315,0.9178751870408893,False
12416,12417,2012-06-06,2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896,73,230,303,0.8404662789682347,False
12417,12418,2012-06-06,2,1,6,14,0,3,1,1,0.64,0.6212,0.38,0.0,111,191,302,0.8340155366288469,False
12418,12419,2012-06-06,2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0.0,75,225,300,0.821114051950071,False
12419,12420,2012-06-06,2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,107,345,452,1.801626887537029,False
12422,12423,2012-06-06,2,1,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985,52,486,538,2.356390728724387,False
12423,12424,2012-06-06,2,1,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836,59,349,408,1.5177942246039624,False
12424,12425,2012-06-06,2,1,6,21,0,3,1,1,0.54,0.5152,0.73,0.1642,38,260,298,0.8082125672712953,False
12425,12426,2012-06-06,2,1,6,22,0,3,1,1,0.52,0.5,0.77,0.0896,27,221,248,0.4856754503019012,False
12426,12427,2012-06-06,2,1,6,23,0,3,1,1,0.52,0.5,0.77,0.0,13,110,123,-0.3206673421215841,False
12427,12428,2012-06-07,2,1,6,0,0,4,1,1,0.52,0.5,0.77,0.1343,9,50,59,-0.7335148518424086,False
12428,12429,2012-06-07,2,1,6,1,0,4,1,1,0.52,0.5,0.77,0.1642,5,17,22,-0.9721923183997603,False
12429,12430,2012-06-07,2,1,6,2,0,4,1,1,0.52,0.5,0.77,0.0896,0,12,12,-1.036699741793639,False
12430,12431,2012-06-07,2,1,6,3,0,4,1,1,0.5,0.4848,0.77,0.1045,0,5,5,-1.0818549381693543,False
12431,12432,2012-06-07,2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,0,6,6,-1.0754041958299663,False
12432,12433,2012-06-07,2,1,6,5,0,4,1,1,0.48,0.4697,0.82,0.0896,0,34,34,-0.8947834103271056,False
12433,12434,2012-06-07,2,1,6,6,0,4,1,1,0.46,0.4545,0.88,0.1045,5,165,170,-0.017482452170353636,False
12434,12435,2012-06-07,2,1,6,7,0,4,1,1,0.5,0.4848,0.82,0.1642,20,506,526,2.2789818206517323,False
12436,12437,2012-06-07,2,1,6,9,0,4,1,1,0.58,0.5455,0.68,0.0,37,300,337,1.0597915185074227,False
12437,12438,2012-06-07,2,1,6,10,0,4,1,1,0.6,0.6061,0.64,0.0896,56,154,210,0.24054724140516165,False
12438,12439,2012-06-07,2,1,6,11,0,4,1,1,0.66,0.6212,0.47,0.2239,67,170,237,0.4147172845686345,False
12439,12440,2012-06-07,2,1,6,12,0,4,1,1,0.7,0.6364,0.42,0.0,62,274,336,1.053340776168035,False
12440,12441,2012-06-07,2,1,6,13,0,4,1,1,0.7,0.6364,0.37,0.2836,65,250,315,0.9178751870408893,False
12441,12442,2012-06-07,2,1,6,14,0,4,1,1,0.72,0.6515,0.37,0.2537,67,198,265,0.5953380700714952,False
12442,12443,2012-06-07,2,1,6,15,0,4,1,1,0.74,0.6515,0.3,0.0,99,234,333,1.0339885491498713,False
12443,12444,2012-06-07,2,1,6,16,0,4,1,1,0.72,0.6515,0.34,0.2239,77,389,466,1.8919372802884593,False
12446,12447,2012-06-07,2,1,6,19,0,4,1,1,0.7,0.6364,0.34,0.2836,65,537,602,2.769238238445211,False
12447,12448,2012-06-07,2,1,6,20,0,4,1,1,0.66,0.6212,0.36,0.2985,76,402,478,1.9693461883611139,False
12448,12449,2012-06-07,2,1,6,21,0,4,1,1,0.62,0.6212,0.41,0.3284,30,283,313,0.9049737023621135,False
12449,12450,2012-06-07,2,1,6,22,0,4,1,1,0.6,0.6212,0.46,0.1642,35,193,228,0.3566606035141435,False
12450,12451,2012-06-07,2,1,6,23,0,4,1,1,0.56,0.5303,0.52,0.1343,42,135,177,0.02767274420536154,False
12451,12452,2012-06-08,2,1,6,0,0,5,1,1,0.56,0.5303,0.56,0.1642,18,59,77,-0.6174014897334267,False
12452,12453,2012-06-08,2,1,6,1,0,5,1,1,0.56,0.5303,0.56,0.1642,4,25,29,-0.9270371220240451,False
12453,12454,2012-06-08,2,1,6,2,0,5,1,1,0.56,0.5303,0.56,0.0,2,17,19,-0.9915445454179239,False
12454,12455,2012-06-08,2,1,6,3,0,5,1,1,0.54,0.5152,0.6,0.0896,0,8,8,-1.0625027111511907,False
12455,12456,2012-06-08,2,1,6,4,0,5,1,1,0.52,0.5,0.63,0.0,1,9,10,-1.0496012264724148,False
12456,12457,2012-06-08,2,1,6,5,0,5,1,1,0.5,0.4848,0.72,0.1045,1,28,29,-0.9270371220240451,False
12457,12458,2012-06-08,2,1,6,6,0,5,1,1,0.52,0.5,0.68,0.0896,8,131,139,-0.217455464691378,False
12458,12459,2012-06-08,2,1,6,7,0,5,1,1,0.52,0.5,0.72,0.1045,19,409,428,1.64680907139172,False
12460,12461,2012-06-08,2,1,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642,47,335,382,1.3500749237798775,False
12461,12462,2012-06-08,2,1,6,10,0,5,1,1,0.66,0.6212,0.47,0.2537,62,187,249,0.4921261926412891,False
